player_id,period,mention_count,positive_examples,negative_examples,source_sentiment
26,2023Q4,434,Rafael Lopez looks brilliant after 434 fan mentions | Rafael Lopez looks clinical after 434 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.5337
26,2024Q1,336,Rafael Lopez looks brilliant after 336 fan mentions | Rafael Lopez looks clinical after 336 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.1712
26,2024Q2,354,Rafael Lopez looks brilliant after 354 fan mentions | Rafael Lopez looks clinical after 354 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.1243
26,2024Q3,338,Rafael Lopez looks brilliant after 338 fan mentions | Rafael Lopez looks clinical after 338 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.6678
26,2024Q4,419,Rafael Lopez looks brilliant after 419 fan mentions,Rafael Lopez feels inconsistent to some supporters | Rafael Lopez feels overpriced to some supporters,-0.0812
26,2025Q1,323,Rafael Lopez looks brilliant after 323 fan mentions,Rafael Lopez feels inconsistent to some supporters | Rafael Lopez feels overpriced to some supporters,-0.0897
26,2025Q2,618,Rafael Lopez looks brilliant after 618 fan mentions | Rafael Lopez looks clinical after 618 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.0443
26,2025Q3,180,Rafael Lopez looks brilliant after 180 fan mentions | Rafael Lopez looks clinical after 180 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.4835
26,2025Q4,268,Rafael Lopez looks brilliant after 268 fan mentions | Rafael Lopez looks clinical after 268 fan mentions,Rafael Lopez feels inconsistent to some supporters,0.2025
27,2021Q1,1429,Andre Diallo looks brilliant after 1429 fan mentions | Andre Diallo looks clinical after 1429 fan mentions,Andre Diallo feels inconsistent to some supporters,0.4841
27,2021Q2,1223,Andre Diallo looks brilliant after 1223 fan mentions | Andre Diallo looks clinical after 1223 fan mentions,Andre Diallo feels inconsistent to some supporters,0.4859
27,2021Q3,1437,Andre Diallo looks brilliant after 1437 fan mentions,Andre Diallo feels inconsistent to some supporters | Andre Diallo feels overpriced to some supporters,-0.0287
27,2021Q4,1131,Andre Diallo looks brilliant after 1131 fan mentions | Andre Diallo looks clinical after 1131 fan mentions,Andre Diallo feels inconsistent to some supporters,0.2835
27,2022Q1,1191,Andre Diallo looks brilliant after 1191 fan mentions | Andre Diallo looks clinical after 1191 fan mentions,Andre Diallo feels inconsistent to some supporters,0.256
27,2022Q2,1283,Andre Diallo looks brilliant after 1283 fan mentions | Andre Diallo looks clinical after 1283 fan mentions,Andre Diallo feels inconsistent to some supporters,0.5057
27,2022Q3,1401,Andre Diallo looks brilliant after 1401 fan mentions | Andre Diallo looks clinical after 1401 fan mentions,Andre Diallo feels inconsistent to some supporters,0.2545
27,2022Q4,1306,Andre Diallo looks brilliant after 1306 fan mentions | Andre Diallo looks clinical after 1306 fan mentions,Andre Diallo feels inconsistent to some supporters,0.2702
27,2023Q1,1268,Andre Diallo looks brilliant after 1268 fan mentions | Andre Diallo looks clinical after 1268 fan mentions,Andre Diallo feels inconsistent to some supporters,0.3766
27,2023Q2,1314,Andre Diallo looks brilliant after 1314 fan mentions | Andre Diallo looks clinical after 1314 fan mentions,Andre Diallo feels inconsistent to some supporters,0.2227
27,2023Q3,1104,Andre Diallo looks brilliant after 1104 fan mentions | Andre Diallo looks clinical after 1104 fan mentions,Andre Diallo feels inconsistent to some supporters,0.7734
27,2023Q4,1415,Andre Diallo looks brilliant after 1415 fan mentions | Andre Diallo looks clinical after 1415 fan mentions,Andre Diallo feels inconsistent to some supporters,0.1471
27,2024Q1,1299,Andre Diallo looks brilliant after 1299 fan mentions | Andre Diallo looks clinical after 1299 fan mentions,Andre Diallo feels inconsistent to some supporters,0.5041
27,2024Q2,1352,Andre Diallo looks brilliant after 1352 fan mentions | Andre Diallo looks clinical after 1352 fan mentions,Andre Diallo feels inconsistent to some supporters,0.3363
27,2024Q3,1174,Andre Diallo looks brilliant after 1174 fan mentions | Andre Diallo looks clinical after 1174 fan mentions,Andre Diallo feels inconsistent to some supporters,0.3733
27,2024Q4,1368,Andre Diallo looks brilliant after 1368 fan mentions | Andre Diallo looks clinical after 1368 fan mentions,Andre Diallo feels inconsistent to some supporters,0.3463
27,2025Q1,1370,Andre Diallo looks brilliant after 1370 fan mentions | Andre Diallo looks clinical after 1370 fan mentions,Andre Diallo feels inconsistent to some supporters,0.0784
27,2025Q2,1450,Andre Diallo looks brilliant after 1450 fan mentions | Andre Diallo looks clinical after 1450 fan mentions,Andre Diallo feels inconsistent to some supporters,0.5013
27,2025Q3,1360,Andre Diallo looks brilliant after 1360 fan mentions | Andre Diallo looks clinical after 1360 fan mentions,Andre Diallo feels inconsistent to some supporters,0.2121
27,2025Q4,1246,Andre Diallo looks brilliant after 1246 fan mentions | Andre Diallo looks clinical after 1246 fan mentions,Andre Diallo feels inconsistent to some supporters,0.3506
28,2021Q1,1263,Victor Lopez looks brilliant after 1263 fan mentions | Victor Lopez looks clinical after 1263 fan mentions,Victor Lopez feels inconsistent to some supporters,0.2123
28,2021Q2,1201,Victor Lopez looks brilliant after 1201 fan mentions | Victor Lopez looks clinical after 1201 fan mentions,Victor Lopez feels inconsistent to some supporters,0.1485
28,2021Q3,1374,Victor Lopez looks brilliant after 1374 fan mentions | Victor Lopez looks clinical after 1374 fan mentions,Victor Lopez feels inconsistent to some supporters,0.1267
28,2021Q4,1337,Victor Lopez looks brilliant after 1337 fan mentions,Victor Lopez feels inconsistent to some supporters | Victor Lopez feels overpriced to some supporters,-0.4909
28,2022Q1,1442,Victor Lopez looks brilliant after 1442 fan mentions | Victor Lopez looks clinical after 1442 fan mentions,Victor Lopez feels inconsistent to some supporters,0.5145
28,2022Q2,1178,Victor Lopez looks brilliant after 1178 fan mentions | Victor Lopez looks clinical after 1178 fan mentions,Victor Lopez feels inconsistent to some supporters,0.5287
28,2022Q3,1237,Victor Lopez looks brilliant after 1237 fan mentions | Victor Lopez looks clinical after 1237 fan mentions,Victor Lopez feels inconsistent to some supporters,0.6748
28,2022Q4,1334,Victor Lopez looks brilliant after 1334 fan mentions,Victor Lopez feels inconsistent to some supporters | Victor Lopez feels overpriced to some supporters,-0.0467
28,2023Q1,1393,Victor Lopez looks brilliant after 1393 fan mentions | Victor Lopez looks clinical after 1393 fan mentions,Victor Lopez feels inconsistent to some supporters,0.8444
28,2023Q2,1163,Victor Lopez looks brilliant after 1163 fan mentions | Victor Lopez looks clinical after 1163 fan mentions,Victor Lopez feels inconsistent to some supporters,0.4668
28,2023Q3,1271,Victor Lopez looks brilliant after 1271 fan mentions | Victor Lopez looks clinical after 1271 fan mentions,Victor Lopez feels inconsistent to some supporters,0.6481
28,2023Q4,1155,Victor Lopez looks brilliant after 1155 fan mentions | Victor Lopez looks clinical after 1155 fan mentions,Victor Lopez feels inconsistent to some supporters,0.3229
28,2024Q1,1144,Victor Lopez looks brilliant after 1144 fan mentions,Victor Lopez feels inconsistent to some supporters | Victor Lopez feels overpriced to some supporters,-0.1903
28,2024Q2,1273,Victor Lopez looks brilliant after 1273 fan mentions,Victor Lopez feels inconsistent to some supporters | Victor Lopez feels overpriced to some supporters,-0.2563
28,2024Q3,1282,Victor Lopez looks brilliant after 1282 fan mentions | Victor Lopez looks clinical after 1282 fan mentions,Victor Lopez feels inconsistent to some supporters,0.4405
28,2024Q4,1364,Victor Lopez looks brilliant after 1364 fan mentions | Victor Lopez looks clinical after 1364 fan mentions,Victor Lopez feels inconsistent to some supporters,0.5831
28,2025Q1,1205,Victor Lopez looks brilliant after 1205 fan mentions | Victor Lopez looks clinical after 1205 fan mentions,Victor Lopez feels inconsistent to some supporters,0.8392
28,2025Q2,1256,Victor Lopez looks brilliant after 1256 fan mentions | Victor Lopez looks clinical after 1256 fan mentions,Victor Lopez feels inconsistent to some supporters,1.0
28,2025Q3,1131,Victor Lopez looks brilliant after 1131 fan mentions | Victor Lopez looks clinical after 1131 fan mentions,Victor Lopez feels inconsistent to some supporters,0.5264
28,2025Q4,1224,Victor Lopez looks brilliant after 1224 fan mentions | Victor Lopez looks clinical after 1224 fan mentions,Victor Lopez feels inconsistent to some supporters,0.5199
29,2021Q1,2382,Alex Martin looks brilliant after 2382 fan mentions | Alex Martin looks clinical after 2382 fan mentions,Alex Martin feels inconsistent to some supporters,0.4718
29,2021Q2,2491,Alex Martin looks brilliant after 2491 fan mentions | Alex Martin looks clinical after 2491 fan mentions,Alex Martin feels inconsistent to some supporters,0.3975
29,2021Q3,2521,Alex Martin looks brilliant after 2521 fan mentions | Alex Martin looks clinical after 2521 fan mentions,Alex Martin feels inconsistent to some supporters,0.0023
29,2021Q4,2350,Alex Martin looks brilliant after 2350 fan mentions | Alex Martin looks clinical after 2350 fan mentions,Alex Martin feels inconsistent to some supporters,0.6212
29,2022Q1,2678,Alex Martin looks brilliant after 2678 fan mentions | Alex Martin looks clinical after 2678 fan mentions,Alex Martin feels inconsistent to some supporters,0.7384
29,2022Q2,2346,Alex Martin looks brilliant after 2346 fan mentions | Alex Martin looks clinical after 2346 fan mentions,Alex Martin feels inconsistent to some supporters,0.233
29,2022Q3,2377,Alex Martin looks brilliant after 2377 fan mentions | Alex Martin looks clinical after 2377 fan mentions,Alex Martin feels inconsistent to some supporters,0.7996
29,2022Q4,2425,Alex Martin looks brilliant after 2425 fan mentions | Alex Martin looks clinical after 2425 fan mentions,Alex Martin feels inconsistent to some supporters,0.9816
29,2023Q1,2668,Alex Martin looks brilliant after 2668 fan mentions | Alex Martin looks clinical after 2668 fan mentions,Alex Martin feels inconsistent to some supporters,0.5916
29,2023Q2,2504,Alex Martin looks brilliant after 2504 fan mentions | Alex Martin looks clinical after 2504 fan mentions,Alex Martin feels inconsistent to some supporters,0.536
29,2023Q3,2482,Alex Martin looks brilliant after 2482 fan mentions | Alex Martin looks clinical after 2482 fan mentions,Alex Martin feels inconsistent to some supporters,1.0
29,2023Q4,2417,Alex Martin looks brilliant after 2417 fan mentions | Alex Martin looks clinical after 2417 fan mentions,Alex Martin feels inconsistent to some supporters,0.6776
29,2024Q1,2572,Alex Martin looks brilliant after 2572 fan mentions | Alex Martin looks clinical after 2572 fan mentions,Alex Martin feels inconsistent to some supporters,0.4938
29,2024Q2,2305,Alex Martin looks brilliant after 2305 fan mentions | Alex Martin looks clinical after 2305 fan mentions,Alex Martin feels inconsistent to some supporters,0.0675
29,2024Q3,2094,Alex Martin looks brilliant after 2094 fan mentions | Alex Martin looks clinical after 2094 fan mentions,Alex Martin feels inconsistent to some supporters,0.7047
29,2024Q4,2546,Alex Martin looks brilliant after 2546 fan mentions,Alex Martin feels inconsistent to some supporters | Alex Martin feels overpriced to some supporters,-0.0919
29,2025Q1,2617,Alex Martin looks brilliant after 2617 fan mentions | Alex Martin looks clinical after 2617 fan mentions,Alex Martin feels inconsistent to some supporters,0.1759
29,2025Q2,2547,Alex Martin looks brilliant after 2547 fan mentions | Alex Martin looks clinical after 2547 fan mentions,Alex Martin feels inconsistent to some supporters,1.0
29,2025Q3,2650,Alex Martin looks brilliant after 2650 fan mentions | Alex Martin looks clinical after 2650 fan mentions,Alex Martin feels inconsistent to some supporters,0.4426
29,2025Q4,2575,Alex Martin looks brilliant after 2575 fan mentions | Alex Martin looks clinical after 2575 fan mentions,Alex Martin feels inconsistent to some supporters,0.0749
30,2021Q1,966,Victor Diallo looks brilliant after 966 fan mentions,Victor Diallo feels inconsistent to some supporters | Victor Diallo feels overpriced to some supporters,-0.1864
30,2021Q2,723,Victor Diallo looks brilliant after 723 fan mentions | Victor Diallo looks clinical after 723 fan mentions,Victor Diallo feels inconsistent to some supporters,0.3296
30,2021Q3,715,Victor Diallo looks brilliant after 715 fan mentions | Victor Diallo looks clinical after 715 fan mentions,Victor Diallo feels inconsistent to some supporters,0.2175
30,2021Q4,1159,Victor Diallo looks brilliant after 1159 fan mentions | Victor Diallo looks clinical after 1159 fan mentions,Victor Diallo feels inconsistent to some supporters,0.7365
30,2022Q1,762,Victor Diallo looks brilliant after 762 fan mentions,Victor Diallo feels inconsistent to some supporters | Victor Diallo feels overpriced to some supporters,-0.0554
30,2022Q2,1195,Victor Diallo looks brilliant after 1195 fan mentions | Victor Diallo looks clinical after 1195 fan mentions,Victor Diallo feels inconsistent to some supporters,0.0139
30,2022Q3,1150,Victor Diallo looks brilliant after 1150 fan mentions | Victor Diallo looks clinical after 1150 fan mentions,Victor Diallo feels inconsistent to some supporters,0.5
30,2022Q4,635,Victor Diallo looks brilliant after 635 fan mentions | Victor Diallo looks clinical after 635 fan mentions,Victor Diallo feels inconsistent to some supporters,0.3742
30,2023Q1,758,Victor Diallo looks brilliant after 758 fan mentions | Victor Diallo looks clinical after 758 fan mentions,Victor Diallo feels inconsistent to some supporters,0.0256
30,2023Q2,1100,Victor Diallo looks brilliant after 1100 fan mentions | Victor Diallo looks clinical after 1100 fan mentions,Victor Diallo feels inconsistent to some supporters,0.5737
30,2023Q3,1255,Victor Diallo looks brilliant after 1255 fan mentions | Victor Diallo looks clinical after 1255 fan mentions,Victor Diallo feels inconsistent to some supporters,0.1763
30,2023Q4,766,Victor Diallo looks brilliant after 766 fan mentions | Victor Diallo looks clinical after 766 fan mentions,Victor Diallo feels inconsistent to some supporters,0.6246
30,2024Q1,748,Victor Diallo looks brilliant after 748 fan mentions | Victor Diallo looks clinical after 748 fan mentions,Victor Diallo feels inconsistent to some supporters,0.1214
30,2024Q2,745,Victor Diallo looks brilliant after 745 fan mentions | Victor Diallo looks clinical after 745 fan mentions,Victor Diallo feels inconsistent to some supporters,0.4541
30,2024Q3,931,Victor Diallo looks brilliant after 931 fan mentions | Victor Diallo looks clinical after 931 fan mentions,Victor Diallo feels inconsistent to some supporters,0.7752
30,2024Q4,910,Victor Diallo looks brilliant after 910 fan mentions,Victor Diallo feels inconsistent to some supporters | Victor Diallo feels overpriced to some supporters,-0.0698
30,2025Q1,1059,Victor Diallo looks brilliant after 1059 fan mentions | Victor Diallo looks clinical after 1059 fan mentions,Victor Diallo feels inconsistent to some supporters,0.4533
30,2025Q2,976,Victor Diallo looks brilliant after 976 fan mentions | Victor Diallo looks clinical after 976 fan mentions,Victor Diallo feels inconsistent to some supporters,0.1199
30,2025Q3,945,Victor Diallo looks brilliant after 945 fan mentions | Victor Diallo looks clinical after 945 fan mentions,Victor Diallo feels inconsistent to some supporters,0.4204
30,2025Q4,1044,Victor Diallo looks brilliant after 1044 fan mentions | Victor Diallo looks clinical after 1044 fan mentions,Victor Diallo feels inconsistent to some supporters,0.5966
31,2021Q1,653,Lucas Moreau looks brilliant after 653 fan mentions | Lucas Moreau looks clinical after 653 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.1769
31,2021Q2,892,Lucas Moreau looks brilliant after 892 fan mentions | Lucas Moreau looks clinical after 892 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.4991
31,2021Q3,964,Lucas Moreau looks brilliant after 964 fan mentions | Lucas Moreau looks clinical after 964 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.2637
31,2021Q4,845,Lucas Moreau looks brilliant after 845 fan mentions | Lucas Moreau looks clinical after 845 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.8034
31,2022Q1,1028,Lucas Moreau looks brilliant after 1028 fan mentions | Lucas Moreau looks clinical after 1028 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.7629
31,2022Q2,986,Lucas Moreau looks brilliant after 986 fan mentions | Lucas Moreau looks clinical after 986 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.406
31,2022Q3,716,Lucas Moreau looks brilliant after 716 fan mentions | Lucas Moreau looks clinical after 716 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.3557
31,2022Q4,850,Lucas Moreau looks brilliant after 850 fan mentions | Lucas Moreau looks clinical after 850 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.2852
31,2023Q1,699,Lucas Moreau looks brilliant after 699 fan mentions | Lucas Moreau looks clinical after 699 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.3635
31,2023Q2,716,Lucas Moreau looks brilliant after 716 fan mentions | Lucas Moreau looks clinical after 716 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.0884
31,2023Q3,834,Lucas Moreau looks brilliant after 834 fan mentions | Lucas Moreau looks clinical after 834 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.0096
31,2023Q4,939,Lucas Moreau looks brilliant after 939 fan mentions,Lucas Moreau feels inconsistent to some supporters | Lucas Moreau feels overpriced to some supporters,-0.2157
31,2024Q1,746,Lucas Moreau looks brilliant after 746 fan mentions | Lucas Moreau looks clinical after 746 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.0381
31,2024Q2,809,Lucas Moreau looks brilliant after 809 fan mentions | Lucas Moreau looks clinical after 809 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.17
31,2024Q3,626,Lucas Moreau looks brilliant after 626 fan mentions,Lucas Moreau feels inconsistent to some supporters | Lucas Moreau feels overpriced to some supporters,-0.2175
31,2024Q4,1020,Lucas Moreau looks brilliant after 1020 fan mentions,Lucas Moreau feels inconsistent to some supporters | Lucas Moreau feels overpriced to some supporters,-0.0006
31,2025Q1,841,Lucas Moreau looks brilliant after 841 fan mentions | Lucas Moreau looks clinical after 841 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.7479
31,2025Q2,820,Lucas Moreau looks brilliant after 820 fan mentions | Lucas Moreau looks clinical after 820 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.1912
31,2025Q3,884,Lucas Moreau looks brilliant after 884 fan mentions | Lucas Moreau looks clinical after 884 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.1606
31,2025Q4,1135,Lucas Moreau looks brilliant after 1135 fan mentions | Lucas Moreau looks clinical after 1135 fan mentions,Lucas Moreau feels inconsistent to some supporters,0.4772
32,2021Q1,2454,Nico Santos looks brilliant after 2454 fan mentions | Nico Santos looks clinical after 2454 fan mentions,Nico Santos feels inconsistent to some supporters,0.6458
32,2021Q2,2459,Nico Santos looks brilliant after 2459 fan mentions | Nico Santos looks clinical after 2459 fan mentions,Nico Santos feels inconsistent to some supporters,0.305
32,2021Q3,2465,Nico Santos looks brilliant after 2465 fan mentions | Nico Santos looks clinical after 2465 fan mentions,Nico Santos feels inconsistent to some supporters,0.8654
32,2021Q4,2517,Nico Santos looks brilliant after 2517 fan mentions,Nico Santos feels inconsistent to some supporters | Nico Santos feels overpriced to some supporters,-0.1014
32,2022Q1,2656,Nico Santos looks brilliant after 2656 fan mentions | Nico Santos looks clinical after 2656 fan mentions,Nico Santos feels inconsistent to some supporters,0.6107
32,2022Q2,2714,Nico Santos looks brilliant after 2714 fan mentions | Nico Santos looks clinical after 2714 fan mentions,Nico Santos feels inconsistent to some supporters,0.6787
32,2022Q3,2472,Nico Santos looks brilliant after 2472 fan mentions | Nico Santos looks clinical after 2472 fan mentions,Nico Santos feels inconsistent to some supporters,0.466
32,2022Q4,2543,Nico Santos looks brilliant after 2543 fan mentions | Nico Santos looks clinical after 2543 fan mentions,Nico Santos feels inconsistent to some supporters,0.2738
32,2023Q1,2449,Nico Santos looks brilliant after 2449 fan mentions | Nico Santos looks clinical after 2449 fan mentions,Nico Santos feels inconsistent to some supporters,0.3362
32,2023Q2,2542,Nico Santos looks brilliant after 2542 fan mentions | Nico Santos looks clinical after 2542 fan mentions,Nico Santos feels inconsistent to some supporters,1.0
32,2023Q3,2313,Nico Santos looks brilliant after 2313 fan mentions | Nico Santos looks clinical after 2313 fan mentions,Nico Santos feels inconsistent to some supporters,0.401
32,2023Q4,2618,Nico Santos looks brilliant after 2618 fan mentions | Nico Santos looks clinical after 2618 fan mentions,Nico Santos feels inconsistent to some supporters,1.0
32,2024Q1,2371,Nico Santos looks brilliant after 2371 fan mentions | Nico Santos looks clinical after 2371 fan mentions,Nico Santos feels inconsistent to some supporters,0.5534
32,2024Q2,2306,Nico Santos looks brilliant after 2306 fan mentions | Nico Santos looks clinical after 2306 fan mentions,Nico Santos feels inconsistent to some supporters,0.1444
32,2024Q3,2575,Nico Santos looks brilliant after 2575 fan mentions | Nico Santos looks clinical after 2575 fan mentions,Nico Santos feels inconsistent to some supporters,0.8981
32,2024Q4,2303,Nico Santos looks brilliant after 2303 fan mentions | Nico Santos looks clinical after 2303 fan mentions,Nico Santos feels inconsistent to some supporters,1.0
32,2025Q1,2452,Nico Santos looks brilliant after 2452 fan mentions | Nico Santos looks clinical after 2452 fan mentions,Nico Santos feels inconsistent to some supporters,0.6468
32,2025Q2,2460,Nico Santos looks brilliant after 2460 fan mentions | Nico Santos looks clinical after 2460 fan mentions,Nico Santos feels inconsistent to some supporters,0.8466
32,2025Q3,2329,Nico Santos looks brilliant after 2329 fan mentions | Nico Santos looks clinical after 2329 fan mentions,Nico Santos feels inconsistent to some supporters,0.5601
32,2025Q4,2519,Nico Santos looks brilliant after 2519 fan mentions | Nico Santos looks clinical after 2519 fan mentions,Nico Santos feels inconsistent to some supporters,0.1906
33,2021Q1,1505,Theo Kane looks brilliant after 1505 fan mentions | Theo Kane looks clinical after 1505 fan mentions,Theo Kane feels inconsistent to some supporters,0.1864
33,2021Q2,1664,Theo Kane looks brilliant after 1664 fan mentions | Theo Kane looks clinical after 1664 fan mentions,Theo Kane feels inconsistent to some supporters,0.1247
33,2021Q3,1418,Theo Kane looks brilliant after 1418 fan mentions | Theo Kane looks clinical after 1418 fan mentions,Theo Kane feels inconsistent to some supporters,0.6181
33,2021Q4,1423,Theo Kane looks brilliant after 1423 fan mentions | Theo Kane looks clinical after 1423 fan mentions,Theo Kane feels inconsistent to some supporters,0.7775
33,2022Q1,1430,Theo Kane looks brilliant after 1430 fan mentions | Theo Kane looks clinical after 1430 fan mentions,Theo Kane feels inconsistent to some supporters,0.4051
33,2022Q2,1591,Theo Kane looks brilliant after 1591 fan mentions | Theo Kane looks clinical after 1591 fan mentions,Theo Kane feels inconsistent to some supporters,0.6722
33,2022Q3,1284,Theo Kane looks brilliant after 1284 fan mentions | Theo Kane looks clinical after 1284 fan mentions,Theo Kane feels inconsistent to some supporters,0.1634
33,2022Q4,1791,Theo Kane looks brilliant after 1791 fan mentions,Theo Kane feels inconsistent to some supporters | Theo Kane feels overpriced to some supporters,-0.1116
33,2023Q1,1381,Theo Kane looks brilliant after 1381 fan mentions | Theo Kane looks clinical after 1381 fan mentions,Theo Kane feels inconsistent to some supporters,0.3255
33,2023Q2,1372,Theo Kane looks brilliant after 1372 fan mentions | Theo Kane looks clinical after 1372 fan mentions,Theo Kane feels inconsistent to some supporters,0.4905
33,2023Q3,1468,Theo Kane looks brilliant after 1468 fan mentions | Theo Kane looks clinical after 1468 fan mentions,Theo Kane feels inconsistent to some supporters,0.8255
33,2023Q4,1623,Theo Kane looks brilliant after 1623 fan mentions | Theo Kane looks clinical after 1623 fan mentions,Theo Kane feels inconsistent to some supporters,0.2318
33,2024Q1,1695,Theo Kane looks brilliant after 1695 fan mentions | Theo Kane looks clinical after 1695 fan mentions,Theo Kane feels inconsistent to some supporters,0.5722
33,2024Q2,1494,Theo Kane looks brilliant after 1494 fan mentions,Theo Kane feels inconsistent to some supporters | Theo Kane feels overpriced to some supporters,-0.1509
33,2024Q3,1619,Theo Kane looks brilliant after 1619 fan mentions,Theo Kane feels inconsistent to some supporters | Theo Kane feels overpriced to some supporters,-0.0598
33,2024Q4,1322,Theo Kane looks brilliant after 1322 fan mentions | Theo Kane looks clinical after 1322 fan mentions,Theo Kane feels inconsistent to some supporters,0.1751
33,2025Q1,1501,Theo Kane looks brilliant after 1501 fan mentions | Theo Kane looks clinical after 1501 fan mentions,Theo Kane feels inconsistent to some supporters,0.4334
33,2025Q2,1489,Theo Kane looks brilliant after 1489 fan mentions | Theo Kane looks clinical after 1489 fan mentions,Theo Kane feels inconsistent to some supporters,0.8592
33,2025Q3,1641,Theo Kane looks brilliant after 1641 fan mentions | Theo Kane looks clinical after 1641 fan mentions,Theo Kane feels inconsistent to some supporters,0.1249
33,2025Q4,1486,Theo Kane looks brilliant after 1486 fan mentions,Theo Kane feels inconsistent to some supporters | Theo Kane feels overpriced to some supporters,-0.0757
34,2021Q1,1568,Mateo Santos looks brilliant after 1568 fan mentions | Mateo Santos looks clinical after 1568 fan mentions,Mateo Santos feels inconsistent to some supporters,0.3027
34,2021Q2,1654,Mateo Santos looks brilliant after 1654 fan mentions | Mateo Santos looks clinical after 1654 fan mentions,Mateo Santos feels inconsistent to some supporters,0.226
34,2021Q3,1535,Mateo Santos looks brilliant after 1535 fan mentions | Mateo Santos looks clinical after 1535 fan mentions,Mateo Santos feels inconsistent to some supporters,0.4517
34,2021Q4,1557,Mateo Santos looks brilliant after 1557 fan mentions | Mateo Santos looks clinical after 1557 fan mentions,Mateo Santos feels inconsistent to some supporters,0.093
34,2022Q1,1450,Mateo Santos looks brilliant after 1450 fan mentions | Mateo Santos looks clinical after 1450 fan mentions,Mateo Santos feels inconsistent to some supporters,0.9682
34,2022Q2,1763,Mateo Santos looks brilliant after 1763 fan mentions | Mateo Santos looks clinical after 1763 fan mentions,Mateo Santos feels inconsistent to some supporters,0.7906
34,2022Q3,1754,Mateo Santos looks brilliant after 1754 fan mentions | Mateo Santos looks clinical after 1754 fan mentions,Mateo Santos feels inconsistent to some supporters,0.0468
34,2022Q4,1491,Mateo Santos looks brilliant after 1491 fan mentions | Mateo Santos looks clinical after 1491 fan mentions,Mateo Santos feels inconsistent to some supporters,0.6945
34,2023Q1,1296,Mateo Santos looks brilliant after 1296 fan mentions | Mateo Santos looks clinical after 1296 fan mentions,Mateo Santos feels inconsistent to some supporters,0.3719
34,2023Q2,1513,Mateo Santos looks brilliant after 1513 fan mentions | Mateo Santos looks clinical after 1513 fan mentions,Mateo Santos feels inconsistent to some supporters,0.0322
34,2023Q3,1530,Mateo Santos looks brilliant after 1530 fan mentions | Mateo Santos looks clinical after 1530 fan mentions,Mateo Santos feels inconsistent to some supporters,0.0847
34,2023Q4,1409,Mateo Santos looks brilliant after 1409 fan mentions | Mateo Santos looks clinical after 1409 fan mentions,Mateo Santos feels inconsistent to some supporters,0.474
34,2024Q1,1306,Mateo Santos looks brilliant after 1306 fan mentions | Mateo Santos looks clinical after 1306 fan mentions,Mateo Santos feels inconsistent to some supporters,0.9765
34,2024Q2,1390,Mateo Santos looks brilliant after 1390 fan mentions | Mateo Santos looks clinical after 1390 fan mentions,Mateo Santos feels inconsistent to some supporters,0.409
34,2024Q3,1461,Mateo Santos looks brilliant after 1461 fan mentions | Mateo Santos looks clinical after 1461 fan mentions,Mateo Santos feels inconsistent to some supporters,0.856
34,2024Q4,1651,Mateo Santos looks brilliant after 1651 fan mentions | Mateo Santos looks clinical after 1651 fan mentions,Mateo Santos feels inconsistent to some supporters,1.0
34,2025Q1,1424,Mateo Santos looks brilliant after 1424 fan mentions | Mateo Santos looks clinical after 1424 fan mentions,Mateo Santos feels inconsistent to some supporters,0.6521
34,2025Q2,1829,Mateo Santos looks brilliant after 1829 fan mentions | Mateo Santos looks clinical after 1829 fan mentions,Mateo Santos feels inconsistent to some supporters,0.1147
34,2025Q3,1774,Mateo Santos looks brilliant after 1774 fan mentions | Mateo Santos looks clinical after 1774 fan mentions,Mateo Santos feels inconsistent to some supporters,0.5801
34,2025Q4,1431,Mateo Santos looks brilliant after 1431 fan mentions | Mateo Santos looks clinical after 1431 fan mentions,Mateo Santos feels inconsistent to some supporters,0.5993
35,2021Q1,1252,Leo Lopez looks brilliant after 1252 fan mentions | Leo Lopez looks clinical after 1252 fan mentions,Leo Lopez feels inconsistent to some supporters,0.0804
35,2021Q2,1255,Leo Lopez looks brilliant after 1255 fan mentions | Leo Lopez looks clinical after 1255 fan mentions,Leo Lopez feels inconsistent to some supporters,0.3112
